6,[2117361.800762077, 2079969.0053181094, 1916982.6561842922, 1782504.7373084384, 1771431.6925215714, 1770620.942170909, 1717216.1377909626, 1714758.1377909626, 1550003.4911223156, 1516663.6347099517, 1513160.634709952, 1510722.634709952, 1509695.6298109614, 1508082.6298109614, 1502938.6298109614],11.403591652140694
7,[6183028.966222694, 5998040.671008898, 5608779.3753000405, 5312460.391259291, 5271784.279210737, 5269077.187127127, 5124977.451977435, 5118165.4519774355, 4718821.799430306, 4604725.042947607, 4596516.042947606, 4590997.042947607, 4586619.696356677, 4584214.696356677, 4575564.696356677],11.588408876675064
8,[5865156.351584857, 5681136.796053409, 5332738.365727838, 5116615.434225395, 5073155.716821213, 5071134.012247733, 4936818.624091213, 4933056.624091214, 4648664.579955065, 4523868.635519138, 4517508.6355191395, 4512280.6355191395, 4502387.283154403, 4500991.283154403, 4492060.283154398],11.873748029968798
9,[2423419.077733737, 2348680.4193284526, 2182153.7516817963, 2079916.2218547515, 2059690.6158292564, 2058238.109397108, 2001347.3057553358, 2000369.3057553358, 1866976.1324040364, 1813722.6622642947, 1811568.6622642947, 1809073.6622642947, 1806075.3504728563, 1805676.3504728563, 1803999.3504728565],11.671309252152898
10,[1468547.106229684, 1423763.6189681713, 1324528.2059998936, 1258368.0581171364, 1245747.4224725398, 1245150.7356675107, 1209407.712322289, 1208859.712322289, 1115615.7464775718, 1082726.4467883434, 1081415.4467883434, 1079919.4467883431, 1078349.1328088518, 1078189.1328088518, 1076407.1328088515],11.609363604547053
11,[1432516.154018266, 1389253.9832731565, 1292987.641441566, 1226043.5898235328, 1213570.0708432207, 1212899.535930134, 1179028.4822261962, 1178574.4822261962, 1084345.7848031316, 1053388.5929794, 1051947.5929794, 1050679.5929794002, 1048682.702467741, 1048399.7024677409, 1046877.7024677407],11.58079920506617
12,[1610048.9795471353, 1560699.6046830749, 1454928.460635348, 1381986.1430223489, 1367770.387079929, 1367072.0507461221, 1328620.2177694293, 1327980.2177694293, 1224772.6906967326, 1189157.0079607416, 1187635.0079607414, 1186216.0079607419, 1183721.7241355116, 1183535.7241355116, 1182259.7241355113],11.593507127569032
13,[1543429.3679564483, 1493655.79459832, 1394359.3898904428, 1325217.3901114399, 1311920.6805959938, 1311320.7236201118, 1275177.3542272334, 1274525.3542272334, 1176000.7347527232, 1139130.8706306992, 1137713.8706306992, 1136252.8706306994, 1133403.1612859217, 1133177.1612859215, 1131577.1612859208],11.566670652732475
14,[1591913.094379115, 1543499.0353390186, 1439323.9533508525, 1365992.029804134, 1352728.5824064915, 1352093.1773149911, 1315254.8941086193, 1314711.8941086188, 1213170.7496340119, 1177667.7625596707, 1175928.7625596707, 1174565.7625596707, 1172284.004296449, 1171750.004296449, 1170635.0042964485],11.61199034193803
15,[1935404.050501718, 1880647.7253877567, 1750056.0421700312, 1656084.277555351, 1640398.093590612, 1639591.6890914184, 1594227.5183664619, 1593384.5183664619, 1471059.212973617, 1430683.7463141498, 1428915.7463141498, 1427149.7463141496, 1424428.5849212175, 1423624.5849212173, 1422333.5849212173],11.622670795568473
16,[2702521.5178282815, 2632455.6820962285, 2449439.9419379663, 2314750.3211049777, 2292665.0839435537, 2291781.591271852, 2228636.469552958, 2226626.469552957, 2057560.5993677715, 2004711.0423642597, 2001038.0423642593, 1998525.0423642593, 1994751.452413829, 1993624.4524138295, 1989523.452413829],11.665304659317291
17,[5052865.00410053, 4901416.937415227, 4589226.932974101, 4370112.138725464, 4327739.756365059, 4324672.391155324, 4208678.851558768, 4204345.851558768, 3923662.5476749055, 3823126.251063007, 3816676.251063007, 3811658.251063007, 3805789.3555313903, 3804129.3555313903, 3797030.35553139],11.742916017268158
18,[4320806.00787236, 4168773.0704230815, 3913101.9344992293, 3738240.461636124, 3704790.35543379, 3703474.851357573, 3604275.7985936245, 3600557.7985936245, 3371096.3220438743, 3274470.468977739, 3269619.468977739, 3266434.4689777396, 3260173.3310696213, 3259119.3310696213, 3252478.3310696217],11.662814415636907
19,[1903745.7972733092, 1837225.409770117, 1722589.8845855324, 1646246.486763821, 1632680.6516590142, 1631918.637118951, 1587893.9860119156, 1586696.9860119154, 1479728.5637942143, 1437692.7250526587, 1435850.7250526587, 1434374.7250526585, 1431395.6098960761, 1430918.6098960761, 1427856.609896076],11.654142196657967
20,[1536946.8681711864, 1485907.1964944801, 1394835.0815488603, 1332541.5324967671, 1320417.5893528864, 1319889.4051226778, 1285264.9285690528, 1284550.9285690528, 1203093.8732730711, 1167212.7960953182, 1165477.7960953182, 1164158.796095318, 1161797.0135352095, 1161527.0135352095, 1159204.0135352095],11.74368246461288
21,[1231001.0600367102, 1189194.1756232416, 1114318.3317963593, 1068523.673930533, 1058359.126838117, 1057814.8681559393, 1029772.2693940935, 1029203.2693940935, 969576.4676015375, 937490.0392385584, 936044.0392385585, 934961.0392385584, 931895.4107116193, 931602.4107116193, 930237.4107116193],11.772713364313987
22,[437990.93830970407, 417529.98922314605, 392559.95245802694, 381577.9454097288, 377643.85563808895, 377482.48530058673, 368098.11550868966, 367957.11550868966, 352715.21024000616, 335988.43653712136, 335777.43653712136, 335461.43653712136, 334256.0539886264, 334226.0539886264, 334190.0539886264],11.814710127690644
