6,[2193570.274376669, 2170409.400405858, 2120421.799942853, 2105005.356826647, 1868724.4883817816, 1842577.5183140086, 1838663.381600715, 1836205.381600715, 1616800.7824126745, 1611747.130305182, 1604597.6920560312, 1601094.6920560312, 1598656.6920560312, 1595653.1008940847, 1594040.1008940847, 1593758.134560296, 1588849.5454489167, 1583286.9009226987, 1578142.9009226987, 1577382.9009226984],15.71649305745344
7,[6411019.548036754, 6261749.615589918, 6138801.306760841, 6069019.016670832, 5539314.376649149, 5451705.089494203, 5434686.662014337, 5427874.662014337, 4893385.781496752, 4874710.354402898, 4855808.9351156745, 4847599.935115674, 4842080.935115673, 4831428.611864779, 4829023.611864779, 4828168.802475484, 4810394.025015248, 4790879.097472436, 4782229.097472434, 4780029.097472434],15.934400218016057
8,[6060244.851448901, 5926677.792081019, 5810556.303094037, 5736980.24577786, 5318425.7014776245, 5240921.606343511, 5221504.811848572, 5217742.811848573, 4818424.951203318, 4800790.49459928, 4781161.527343342, 4774801.527343342, 4769573.527343342, 4756745.23776341, 4755349.23776341, 4754587.9712143615, 4731947.614848785, 4709179.721073784, 4700248.721073785, 4698132.721073784],16.364434960545843
9,[2500233.5513225165, 2458583.622564783, 2402675.1914448375, 2378335.4304907992, 2179010.6794999572, 2150499.809372065, 2140684.232602955, 2139706.2326029553, 1955771.546448613, 1947654.3488366874, 1939547.3827069679, 1937393.382706968, 1934898.382706968, 1928928.6217244323, 1928529.6217244323, 1928000.7743987713, 1918500.4355524813, 1908108.5745921594, 1906431.5745921598, 1905421.5745921596],16.210755084009257
10,[1514449.721297102, 1491254.1569663158, 1458876.6218113452, 1445701.076702929, 1321686.1862533542, 1306154.6885824078, 1299458.7525430564, 1298910.7525430564, 1172451.7705887977, 1166977.4999956633, 1162951.665191119, 1161640.6651911193, 1160144.6651911193, 1156305.9438143545, 1156145.9438143545, 1155910.0395113789, 1150075.6921938283, 1143996.7099848813, 1142214.7099848816, 1141456.7099848816],16.149118058901177
11,[1477804.8071485509, 1454280.3058049981, 1423314.8016700265, 1409637.3999488987, 1285343.6655964076, 1269137.3966451115, 1263033.0480889035, 1262579.0480889035, 1136441.6151956413, 1131010.4871337977, 1127306.7447976666, 1125865.7447976668, 1124597.7447976666, 1120830.8155361027, 1120547.8155361025, 1120302.045362314, 1114469.51947516, 1108970.4439013766, 1107448.4439013768, 1106832.4439013768],16.06554486977322
12,[1663194.906834366, 1636438.080058899, 1602461.6617382546, 1587445.5997091574, 1451871.8927437267, 1434117.1142696422, 1427051.5741722754, 1426411.5741722754, 1287639.7139464142, 1281446.305925101, 1276877.6417236365, 1275355.6417236368, 1273936.641723637, 1269592.4386213212, 1269406.438621321, 1269126.5153755916, 1262431.8140716269, 1255873.3364734142, 1254597.3364734144, 1253878.3364734142],16.129985229301976
13,[1595505.98732802, 1568406.304483813, 1536500.2043138437, 1522121.1176975488, 1394034.3676853622, 1377162.0564189146, 1369918.8386581296, 1369266.8386581296, 1237136.2350287407, 1231052.8372828679, 1226276.1741380484, 1224859.1741380484, 1223398.1741380482, 1219339.6587909092, 1219113.6587909092, 1218869.0971979578, 1211535.8483447495, 1204874.2240594246, 1203274.224059425, 1202536.2240594246],16.11481350863475
14,[1644091.1752835275, 1619412.1981752242, 1585998.6782514364, 1572321.631122848, 1436152.2789227534, 1419886.483530342, 1412424.2279724288, 1411881.2279724288, 1276060.985065805, 1269624.6416519822, 1265108.0717774094, 1263369.0717774099, 1262006.0717774099, 1257983.677422765, 1257449.677422765, 1257190.2251550735, 1250535.2715015642, 1244354.069190997, 1243239.0691909967, 1242420.0691909967],16.166051512298758
15,[1997729.7814339476, 1968842.683862175, 1927601.3419435504, 1911631.8922261212, 1739193.7589426916, 1718593.7798199614, 1710296.6739049046, 1709453.6739049046, 1545597.6808121752, 1537963.612007907, 1532195.25401208, 1530427.2540120801, 1528661.25401208, 1523607.4737953788, 1522803.4737953788, 1522476.309895309, 1514733.3430054784, 1507973.156623233, 1506682.1566232333, 1505839.156623233],16.15271862776948
