6,[2136893.025252673, 2127218.398895878, 2008184.833404988, 1945991.7851135756, 1941864.7649826917, 1938299.419905963, 1925707.626216185, 1920815.393747477, 1916044.8424248146, 1742954.701661139, 1734674.7880075087, 1709480.8680481645, 1460531.1616143566, 1459692.1516067367, 1398980.0578416332, 1207636.5853097015, 1205178.5853097, 1201281.1610312904, 1198843.1610312907, 1197279.1908365185],14.93690841600429
7,[6206001.888329033, 6165838.12622606, 6063598.280420185, 6011042.163100779, 5213136.187547736, 5164983.55412992, 4994043.848174141, 4950735.268990137, 4938667.963318368, 4921305.941973868, 4910819.350337794, 4629337.55621945, 4582122.679721194, 4565226.052774443, 4379748.447009356, 4368222.735585637, 4354429.735585639, 3998758.244088133, 3726328.0906599243, 3719310.0906599266],14.893983062471387
8,[5883923.924348599, 5837916.9005772155, 5781180.250364472, 5689341.020283078, 5641068.020354123, 5586368.086624514, 5429183.101596932, 4829400.505173096, 4817865.514317974, 4763992.7820931235, 4736262.718703468, 4726520.56564386, 4464298.966868167, 4450019.147759552, 4429067.6243432565, 4231706.331764832, 3961324.936582667, 3747234.0607997566, 3737588.474115344, 3725839.1364796553],15.540624032444333
9,[2434597.892902508, 2407815.2012531995, 2384969.5244988264, 2363376.961991539, 2335628.5408579344, 2230245.914649778, 2202671.0708618956, 2193090.9897005893, 2176019.2079908755, 2118176.579947584, 2093409.9563039446, 1846975.474550228, 1835325.2696684261, 1830724.9193971525, 1828805.4714163165, 1697211.972106376, 1622588.4031759193, 1612095.4376420479, 1608150.7172053182, 1601221.1717689582],15.79431482582044
10,[1474669.1564766453, 1458010.5787211647, 1442919.4165376972, 1430281.5350349955, 1414751.4851586455, 1340692.9042125032, 1331041.6073427156, 1330349.3143101097, 1321384.0191688, 1307737.4140672742, 1148447.1657252873, 1117077.2519142728, 1109070.6854698132, 1064806.80616727, 981023.8251846383, 978390.643212959, 977102.0935411282, 971120.2908219588, 967328.7596154929, 965313.127747794],15.58389301612419
11,[1439277.4711902002, 1423021.388849002, 1408614.226609056, 1392578.9164063565, 1380969.9505994513, 1325472.8838844448, 1316343.4307913438, 1306884.050334974, 1289866.6614417713, 1256281.6185936632, 1100419.2763212782, 1086442.3847727696, 1083590.8311780982, 1077359.0560271016, 1076114.7756996804, 1074007.5954628275, 1067229.592360518, 983937.3732236802, 943691.0671387047, 939749.7649690709],15.855280528715877
12,[1619068.0300403906, 1599727.8089599393, 1583151.5556153664, 1565022.6890256503, 1551025.140035559, 1540413.5875965843, 1478118.6266044392, 1468592.7103223233, 1454359.4144028102, 1416547.278792645, 1398121.359504097, 1224638.0585363533, 1221484.2181792445, 1212402.0116523588, 1209924.790520258, 1202116.2219782702, 1200467.4166225696, 1109929.1610381445, 1064929.1856139158, 1060487.5495674098],15.96631444019317
13,[1551666.207558264, 1532223.9383461783, 1514909.9302036196, 1500906.8779333322, 1482777.2855960769, 1472687.5369909205, 1459731.8101352898, 1422583.2272580094, 1363760.9810232946, 1338068.409472461, 1337382.6386603573, 1333879.8348333547, 1171453.202303521, 1168759.6919420538, 1159982.5523794633, 1151185.8260498184, 1141320.591072443, 1140080.617247297, 1134645.1378510855, 1048801.0630545286],16.158609127758545
14,[1599764.2828733649, 1581572.4028463338, 1564589.0919625948, 1551610.6886355758, 1535084.0485929593, 1525323.02699852, 1512206.6283737775, 1476004.402312142, 1399525.7259340205, 1388613.4817636244, 1217359.4901292077, 1216702.3880749675, 1213188.3643317414, 1204555.577509758, 1202168.7083624916, 1192757.6397757644, 1100826.7057119622, 1090417.6318497914, 1088077.6318497919, 1086650.3856549542],15.901778585268566
15,[1945637.8817445461, 1925570.3911866427, 1905795.2675351184, 1886235.9775911209, 1871871.130958775, 1775646.2615606254, 1764471.265223211, 1752283.4387203744, 1751469.5054157132, 1708689.1217255108, 1497269.4176326082, 1479731.6987229288, 1475469.350700554, 1356791.1766159635, 1353680.596803218, 1345393.7947386147, 1335856.7541347973, 1334371.3469563555, 1331558.3469563553, 1277016.8555497127],15.717814468645406
16,[2717272.1774462806, 2692148.402675202, 2556415.892254955, 2530734.317290019, 2522517.5446485174, 2512811.237717235, 2490267.557793426, 2470478.352490901, 2453605.898525625, 2390468.86733431, 2215660.1462650495, 2210017.7476951582, 1938124.4844810534, 1914486.5030880426, 1910437.9836699716, 1832635.3294687509, 1826025.9891680519, 1823350.813756417, 1813815.5538872338, 1808178.9938847595],15.69131910779571
17,[5068309.630818818, 5029317.9788238555, 4958631.708066436, 4914701.376574348, 4876596.10177938, 4836661.473356956, 4697714.21712854, 4688330.232740269, 4142023.2481049877, 3914894.263516334, 3900088.0523796757, 3891791.5597783914, 3873228.6865846356, 3848379.423858766, 3804566.3893646025, 3654798.206055897, 3385554.1996801496, 3373307.470355009, 3369603.7528367327, 3359604.7528367327],15.639744961898987
18,[4333871.219969769, 4297648.427856845, 4251838.411629694, 4171177.582429464, 4134651.1588615444, 4091436.0685495967, 3968667.680157137, 3961009.7846729467, 3471195.154386016, 3464448.061561792, 3444629.6363834715, 3402867.8234364167, 3215386.835811512, 3206151.6790325353, 3188218.2102944935, 3053434.0736768306, 3042128.0736768306, 3012220.804572603, 2843092.896734605, 2639162.175501629],15.459942406068285
