6,[2075764.0151684359, 2072238.1527921055, 2016244.9222164743, 2006904.4953200968, 2000026.2604132022, 1986577.3763356872, 1873760.5457558346, 1853693.7706905697, 1691847.5348881416, 1657110.0110939408, 1653607.0110939406, 1454311.2458934751, 1453248.311079021, 1451635.311079021, 1446491.3110790208],11.945686293374234
7,[6085003.170006863, 6077204.959991691, 5912431.036746256, 5882552.620333045, 5737829.266928267, 5454591.824885541, 5400533.764309851, 5255844.635384934, 4897907.008004012, 4784203.768169106, 4775994.768169105, 4392848.740767129, 4388058.668262942, 4385653.668262942, 4377003.668262942],11.84163803471368
8,[5805829.914733895, 5798217.572302481, 5631019.822384377, 5602304.719220523, 5460409.40517022, 5185617.050456166, 5139923.150115619, 5005195.228471145, 4743151.308911323, 4618813.839648404, 4612453.839648405, 4339595.728761569, 4329037.70383516, 4327641.703835159, 4318710.703835155],12.068726261601828
9,[2404918.677359694, 2401539.733729651, 2335112.619558778, 2325610.978197665, 2266360.140363112, 2133359.2957195337, 2112245.0179760484, 2055122.5213463705, 1932373.4129109825, 1879285.6302346939, 1877131.6302346936, 1748940.9248887151, 1745908.264845191, 1745509.264845191, 1743832.2648451908],11.998089502218543
10,[1460884.630569918, 1459148.0262317737, 1420313.1555518464, 1414498.3533303714, 1378303.1242175684, 1298499.1368939283, 1286452.1023091897, 1250571.5713193696, 1171478.1575614875, 1138663.55132926, 1137352.5513292605, 1047405.3172517132, 1045719.3549040412, 1045559.3549040413, 1043777.3549040412],12.01080648360747
11,[1421686.465508747, 1419989.8918604269, 1382027.2826678131, 1376071.8713631518, 1341633.2206907596, 1265509.6291686406, 1253983.3128896132, 1220007.0765752895, 1139741.3730456515, 1108865.8652162158, 1107424.8652162158, 1016753.8775970525, 1014752.2533000046, 1014469.2533000045, 1012947.2533000046],11.96882861990983
12,[1601471.7821871717, 1599476.583313114, 1555233.879970726, 1548617.2312853544, 1509215.6334988957, 1424016.0368571822, 1411741.7311739512, 1373143.4694272084, 1286409.496631707, 1250886.1040894794, 1249364.1040894797, 1149816.139462057, 1147304.2862085903, 1147118.2862085905, 1145842.28620859],11.983113541681726
13,[1537073.0449631687, 1534929.047340053, 1490563.7000195428, 1484596.6657820642, 1444603.9650116162, 1365259.622015057, 1353667.8677650818, 1317351.105283299, 1234282.4814840183, 1197520.098419639, 1196103.0984196393, 1100920.7225675962, 1098070.0578666553, 1097844.0578666553, 1096244.057866655],11.953208108450475
14,[1585921.7216710558, 1583856.6427080398, 1540584.3179352775, 1534576.0251727663, 1494981.076097073, 1412063.3441115408, 1400031.0882427264, 1362998.2716194387, 1276624.6839880524, 1241210.3569368958, 1239471.3569368958, 1141570.863215257, 1139242.6106500395, 1138708.6106500395, 1137593.6106500395],12.026919280995534
15,[1921973.520508174, 1919235.7432347783, 1870853.6295807655, 1864182.273749825, 1819715.758579432, 1716187.721676243, 1701182.1577200016, 1655632.7262895636, 1544085.5617775354, 1503811.1019427604, 1502043.1019427604, 1384847.2649240284, 1382113.65028535, 1381309.65028535, 1380018.6502853497],12.029010388168327
16,[2675820.8869902305, 2672491.8184465463, 2609392.74305628, 2599156.004616967, 2543118.5394088756, 2402103.4333791053, 2379401.393446167, 2315915.801364941, 2154807.4668058325, 2102090.7941556177, 2098417.794155619, 1935869.6696881452, 1931867.0190218296, 1930740.01902183, 1926639.01902183],12.05178107356229
17,[4989299.552426924, 4983067.061015758, 4852284.792152571, 4829260.006249621, 4709826.235356881, 4465281.870666234, 4423420.114513226, 4306913.833821365, 4042290.9790204144, 3942011.9324191203, 3935561.932419119, 3666962.5163315013, 3661029.672100406, 3659369.6721004066, 3652270.6721004066],11.996952218586062
18,[4275000.115151642, 4269998.3313293345, 4139437.576144427, 4115593.8854067856, 3995420.866701068, 3794948.564697824, 3761497.4467598433, 3661908.879104236, 3451022.171568595, 3354676.750422109, 3349825.750422109, 3130867.159502986, 3124601.727733787, 3123547.7277337876, 3116906.7277337885],11.870814193230794
19,[1878626.2743633806, 1876208.8182800303, 1823348.2368301419, 1814435.7858422382, 1760603.5791607108, 1671075.496063004, 1656680.5470920263, 1612459.6186653047, 1520881.3782845028, 1478974.2618972363, 1477132.261897236, 1374986.0959898338, 1372003.76092907, 1371526.7609290702, 1368464.7609290706],11.866535741138037
20,[1520435.1689895163, 1518560.2512918706, 1477824.9682130127, 1471266.226272962, 1429610.645307665, 1356946.3559870303, 1345843.1434383115, 1311077.3010124962, 1237153.8312510503, 1201378.4688661622, 1199643.4688661622, 1121681.326731439, 1119308.3048698315, 1119038.3048698315, 1116715.304869832],11.991317503686794
21,[1223963.6426849323, 1222093.7572863312, 1187020.4597395025, 1182236.771302172, 1148195.2334322424, 1087469.5371623044, 1078202.6018831101, 1050098.1725373825, 994764.9818454371, 962769.3303480174, 961323.3303480174, 904727.4201030672, 901637.6009392698, 901344.6009392698, 899979.6009392698],12.045620657316745
22,[442504.636413298, 441861.8134104942, 426683.3166224962, 425039.67143219704, 408546.90409773926, 375709.26090779575, 369281.8218346508, 368937.11030302534, 359548.8560938446, 359407.8560938446, 359196.8560938446, 344686.14572265075, 332367.80712524586, 332337.80712524586, 332301.80712524586],12.234765654649584
