6,[2114268.930010918, 2104230.5809899285, 2075263.3042581195, 1810566.3271710572, 1738379.1769290466, 1735103.4812922874, 1731600.4812922874, 1526283.2186452947, 1498560.1888563775, 1496947.1888563775, 1493377.2357910732, 1475553.8368560502, 1459483.5942589538, 1454339.5942589536, 1453579.5942589536],11.262814768183786
7,[6161939.868648445, 6118669.93574784, 5974105.5432902975, 5375741.978005444, 5150920.685711946, 5143711.118908244, 5135502.118908245, 4635121.345490506, 4553513.644159873, 4551108.644159872, 4538690.352445439, 4474516.623225555, 4421749.422381419, 4413099.422381418, 4410899.422381418],11.42336020509371
8,[5846631.262246577, 5800307.2763001835, 5658515.820632266, 5179827.132966815, 4991377.543073637, 4984107.211444674, 4977747.211444674, 4604199.934739858, 4514602.1143188495, 4513206.11431885, 4502818.034057082, 4426383.020231161, 4369162.574168663, 4360231.574168663, 4358115.574168663],11.77381567880585
9,[2414687.3672820353, 2400077.188157613, 2340852.4428686006, 2114604.1699630083, 2044600.5619964541, 2041380.0747662154, 2039226.0747662154, 1868139.3948705513, 1824382.7340018633, 1823983.7340018635, 1818691.8329919514, 1788286.943754071, 1762860.0918681843, 1761183.0918681847, 1760173.0918681847],11.64482662361854
10,[1462663.3468131628, 1455083.117146659, 1418923.8718742037, 1277838.8861946901, 1239604.7927179257, 1238024.2177235133, 1236713.2177235137, 1118167.6773117757, 1092050.140517381, 1091890.140517381, 1089369.5803469291, 1070000.7762566549, 1054816.664523433, 1053034.6645234327, 1052276.6645234323],11.592226082498437
11,[1426323.2975778917, 1418444.3102025369, 1384047.6191402422, 1244296.9240255186, 1204321.1054210002, 1202805.6492639568, 1201364.6492639568, 1082491.8291307462, 1058183.461181209, 1057900.461181209, 1055114.5740520651, 1036449.5742734097, 1022332.6051893741, 1020810.605189374, 1020194.605189374],11.531779060663332
12,[1603105.5302151968, 1594455.1075003957, 1555096.2887967387, 1402900.0059635816, 1359675.9490063465, 1357827.0305168605, 1356305.0305168603, 1226192.4091929432, 1198059.6789817952, 1197873.678981795, 1195080.2973578342, 1173747.8481344813, 1156925.9872053936, 1155649.9872053943, 1154930.9872053943],11.564971487805515
13,[1536908.8901803708, 1528561.1417692709, 1488615.765697763, 1345049.853175785, 1303892.9877604998, 1301922.2667884505, 1300505.2667884508, 1176484.6175595827, 1149700.93094824, 1149474.93094824, 1147061.511289612, 1123942.6252102428, 1107254.967939232, 1105654.9679392322, 1104916.9679392322],11.537985079414332
14,[1586107.6694756513, 1578069.7218362011, 1538511.8451147885, 1387399.4570102857, 1346622.1589937962, 1344708.3771498231, 1342969.3771498227, 1215241.953800375, 1189219.6994937044, 1188685.6994937044, 1185811.864760165, 1163541.6389034106, 1147957.6809674248, 1146842.6809674248, 1146023.6809674248],11.597837535193843
15,[1928765.3818002057, 1919339.1965687163, 1874917.6160668551, 1682607.459412739, 1631066.6022178829, 1628544.2471563576, 1626776.247156357, 1473665.613500367, 1440895.4106851844, 1440091.4106851844, 1436451.0337416462, 1410922.9143832817, 1393491.4642896233, 1392200.4642896233, 1391357.4642896233],11.59968977100792
16,[2694944.5181353022, 2680524.994511393, 2624539.371695351, 2352008.5831614914, 2275095.1163814804, 2271993.2744569806, 2268320.2744569816, 2055350.1001436387, 2009752.7486550717, 2008625.7486550717, 2003719.2150730044, 1971109.6032362245, 1947082.1905563234, 1942981.1905563234, 1941972.1905563234],11.61938965901322
17,[5036229.328099615, 5002933.409838612, 4883636.481076969, 4429181.471918182, 4263930.183851537, 4258007.449837658, 4251557.449837659, 3893454.9716630457, 3810640.0161895654, 3808980.0161895654, 3798511.52686552, 3738307.9925647248, 3692387.83774713, 3685288.83774713, 3683597.83774713],11.644782216645796
18,[4306572.111674756, 4270026.046447809, 4149981.418690743, 3780140.270379601, 3632490.134298168, 3627744.0936893616, 3622893.093689361, 3327903.0800781753, 3262957.5765686953, 3261903.5765686953, 3254289.9922510698, 3195380.6174996477, 3152587.0976763507, 3145946.097676351, 3144833.097676351],11.538653268701985
19,[1897896.3514069177, 1884353.8218509848, 1830581.6125986483, 1669187.9594081428, 1602614.9797753333, 1600258.2875153492, 1598416.2875153492, 1463098.128603446, 1433497.2328783467, 1433020.2328783467, 1429540.7192456478, 1403793.1187073807, 1384912.1509780043, 1381850.1509780043, 1381214.1509780043],11.539419880571065
20,[1532509.1155059692, 1522432.8032929446, 1480830.888068861, 1350901.8844623803, 1302403.2467674778, 1300675.0927011152, 1298940.0927011152, 1194144.529634888, 1169625.7538011319, 1169355.7538011319, 1166826.054891209, 1143927.919001511, 1128586.867181803, 1126263.8671818033, 1125858.8671818033],11.664211369921802
21,[1226558.6426215726, 1219046.3027523302, 1185036.5901124876, 1083653.3116859354, 1049206.316165489, 1047415.2234423343, 1045969.2234423343, 968429.8506909291, 947029.9064294253, 946736.9064294253, 944654.0474281029, 922331.6224303953, 909370.112172414, 908005.112172414, 907612.112172414],11.742849534803533
22,[434922.1488569818, 432523.2819662052, 425556.7064154024, 409063.7683474121, 380064.16909901856, 379873.3439924316, 379257.1666562139, 379046.1666562139, 357455.0223410482, 349132.01372147567, 349102.01372147567, 348554.20798049506, 331824.0235887797, 331788.0235887797, 331647.0235887797],12.10849989662332
