6,[2027127.0, 1902534.0, 1822625.8474250697, 1664831.6129173615, 1659380.3798717863, 1564950.4736105178, 1451353.659758771, 1307171.699261209, 1264391.1327217617, 1255514.4438511557, 1221086.820751455, 1097001.1074063075, 1090287.702753052, 1073088.661051064, 1067550.9058751934],9.607622520161474
7,[6069999.49326902, 5743464.19315726, 5506536.223833801, 5287412.268541418, 4996204.893740473, 4603620.850424723, 4536920.010987206, 4480860.996178744, 3994332.0018494166, 3973920.575238153, 3945298.0731375725, 3939198.483954792, 3900611.9414565517, 3463829.9618428084, 3461752.0384648205],10.334382540094268
8,[5793321.234075111, 5512258.271589322, 5363480.692257334, 5008737.589945814, 4929025.252189777, 4902807.81077097, 4851186.225499069, 4810317.567068276, 4583535.682954123, 4565035.500105741, 4307024.869328895, 4106953.3384421887, 3712147.2292982, 3571578.608840939, 3567232.5337982373],11.209574188022827
9,[2396876.579685428, 2294285.5099786418, 2199948.2030841364, 2030771.9528045536, 2021693.4267276907, 1995835.0886581733, 1980459.7566466315, 1959715.4188915275, 1935051.3215584126, 1920215.0997142356, 1819189.3773875635, 1769258.0039642362, 1674356.7299504492, 1669561.414024277, 1595911.0908982255],11.433835209389194
10,[1454257.3498153796, 1382135.2897004571, 1282057.612129072, 1206700.1289936425, 1201866.3723503912, 1185479.8274382963, 1168461.99867864, 1160290.3978017352, 1121497.2240526453, 1106145.8319424023, 969361.397274959, 960576.7330711194, 888704.5981837215, 885654.9020719317, 882528.5750728298],10.885254249832398
11,[1414558.513186723, 1346605.6049154997, 1249742.732516912, 1206949.9188507171, 1201638.009998129, 1186144.730753181, 1177390.6721708318, 1162431.0655809056, 1148050.176271544, 1138908.9199733345, 1000888.1886174007, 926681.4266849565, 923277.947775482, 909011.3124140631, 906531.9119777172],11.177083337756462
12,[1616415.0, 1514532.4424476887, 1454703.2388485225, 1408546.644426343, 1399670.040145243, 1293403.4725409257, 1282561.5254664514, 1259295.072551063, 1243798.7992208765, 1232976.8234335594, 1231005.0728159093, 1197800.8949858153, 1196308.8118597132, 1034297.6017170118, 1024622.7612605889],11.389987118946566
13,[1528447.5884988923, 1448613.2666316666, 1440009.1906031952, 1422153.0015448083, 1378057.442295437, 1277177.7217561412, 1260429.252385271, 1184525.4955165128, 1173565.5932431938, 1152704.3145028627, 1150928.1895579475, 1147436.6976743746, 1066535.5117255733, 1065302.1096050192, 989806.0391507894],11.425322012599297
14,[1576143.5005702688, 1499773.59439508, 1491220.9465061028, 1385030.532084156, 1305320.7994219507, 1287401.1511593247, 1271312.8427752177, 1249217.2359276414, 1238616.0790472215, 1196614.8490892996, 1194573.7105491564, 1111621.0622669652, 1110449.071732687, 1033386.843805991, 1019219.4695220926],11.278094574092563
15,[1913503.1109748385, 1824187.6862152063, 1692803.9627579052, 1597348.1077924264, 1590654.9564836007, 1570101.9188484694, 1513893.0232682477, 1502664.3213060214, 1319260.7986038018, 1301420.5849054398, 1283436.8473807087, 1273500.1056022889, 1175583.4795664353, 1155446.4176735799, 1152437.8658849725],10.715248446959935
16,[2666126.9955132673, 2481665.9946747296, 2364965.430633114, 2283743.9929317078, 2273139.181328649, 2143865.840115582, 2118867.415565086, 2103921.156788523, 2079069.7932912968, 2055548.2833949984, 1819303.2264072897, 1807342.419806086, 1801753.9210430956, 1795484.2189176348, 1715093.416694279],11.07859758995031
17,[4974606.252144261, 4745250.494036539, 4598134.411040959, 4281516.2264223695, 4222857.621891623, 4203828.151195524, 4168715.234060215, 3954158.104199056, 3934506.2172110593, 3899082.278896243, 3855192.1178649697, 3648045.79315689, 3466544.140946627, 3457208.6152471327, 3278905.474014],11.355126278479
18,[4265434.874647324, 4041828.223102586, 4016384.964794839, 3950027.272459729, 3835129.9651733446, 3800063.853896485, 3760609.319193266, 3567576.2155875163, 3314690.94525986, 2982678.6276533697, 2953103.984173252, 2825870.4224670357, 2814624.1001415686, 2795129.4604764506, 2783117.496879473],11.228257059405934
19,[1927696.0, 1781464.6681005463, 1706979.7283276697, 1617132.6552166375, 1580147.6456865745, 1577153.7847035693, 1561967.1029313416, 1548656.6217429866, 1434975.2940667097, 1386508.0335480329, 1380714.1507137772, 1376342.0620372298, 1239305.9889100601, 1228449.3953144422, 1214219.3314017286],11.12877045432189
20,[1517219.5406486848, 1436994.0926886613, 1361939.8172693485, 1343531.5023492062, 1335444.7898197717, 1314401.7055199158, 1303599.5320742563, 1213354.9762678565, 1123729.1170819192, 1118353.4171518534, 1103849.0945588802, 1102309.6495835746, 1000363.9680874927, 991417.7164201014, 906201.096912536],11.148539352054232
21,[1217540.5848071259, 1154080.8065455568, 1145681.1921624837, 1129657.4225304069, 1052739.9870169628, 1036506.2694025879, 1026375.3001390047, 957033.0482038921, 909577.431265542, 905824.6736483503, 890479.3114003243, 889218.8170597411, 818030.6028606342, 817088.8838099416, 815611.8838099415],11.32439339029935
22,[425695.30572632514, 415004.35209639143, 403998.6705022554, 357063.42483229353, 354749.4248322935, 349345.0447601228, 349329.0447601228, 327931.1694042073, 327571.5763364241, 312039.9981927398, 308883.7368095854, 292326.75988362974, 284564.4110410569, 281251.75392554613, 273327.11546072015],10.908969403590257
