6,[2075716.0, 1923712.0, 1653936.0, 1525870.0, 1423416.245579047, 1305073.9525436088, 1280559.1093455504, 1267302.8048873255, 1262867.0845007487, 1252658.0845007487, 1230048.0859905009, 1085262.1796693897, 992293.4346022854, 969469.7050468972, 961402.7050468969, 961368.7050468969, 957168.7461848086, 956995.7461848086, 954232.3281800098, 949819.9132707849],11.350305378551484
7,[6019463.039874555, 5576845.791360375, 5506325.437442551, 5197657.721989203, 4586080.652228683, 4383428.028119659, 4263413.596148028, 3988977.0184153686, 3608524.6001324314, 3575211.461720595, 3533458.8508831616, 3126487.930280294, 3116733.730192517, 3054066.3686945075, 3040738.93450597, 3037223.8137213136, 3012466.4360094275, 2979451.533365242, 2969385.402571878, 2967840.8239184064],11.9303245741739
8,[5772361.66876066, 5427612.076432845, 5360889.15475388, 5186401.873599875, 4680200.807692196, 4536882.602113194, 4489711.956665189, 4478121.887202911, 4428979.376976501, 4386243.323268415, 3992434.514753033, 3495359.8753854698, 3486263.3809507797, 3443983.3809507824, 3428873.129286432, 3415890.920565759, 3348507.756380321, 3322493.607998101, 3193587.4622728755, 3171614.796017128],13.411230061060689
9,[2440043.459523208, 2356715.25000176, 2257728.633345287, 2186315.9881524355, 1946237.3314059172, 1885253.5093238994, 1866563.818614689, 1856977.7450370507, 1831007.7769776678, 1722561.772637046, 1703972.6127028235, 1698685.0546221952, 1566419.3587088673, 1562139.2020768467, 1549583.5065235025, 1460121.1564147132, 1322570.5444549634, 1297338.703627097, 1254795.9928282273, 1246290.7122648451],13.429087097916648
10,[1613507.0, 1516027.071173392, 1411928.7865609028, 1241507.3809309448, 1152559.5949712235, 1105017.868649086, 1069516.5869100846, 1056304.3457999302, 1048620.6693725844, 1033554.6176289254, 996922.3384540858, 993031.2294822821, 920344.934128386, 910646.2037834667, 906842.0330969001, 899344.8551095219, 896112.7823185036, 880985.7135299835, 856070.1972363162, 842087.5691793099],12.51371864428469
11,[1625100.0, 1526067.2523626303, 1423609.2400118255, 1323717.243161957, 1270586.0641795502, 1235961.7221958004, 1073842.985163563, 1061141.7697913675, 1023638.7599317179, 1019970.5141943578, 1014359.3065244035, 1005345.2432281799, 996811.7307006131, 981943.2378502485, 978322.3995386714, 908831.1075095113, 892930.9769981739, 866567.7687122864, 863412.3327330142, 860226.5390009376],12.735840499509074
12,[1928699.0, 1810158.0896594098, 1671394.3066108767, 1546492.4323793165, 1484836.805714325, 1444871.9835365938, 1252957.3754924184, 1206933.3900907096, 1189374.4092014227, 1100782.8170875888, 1096647.958900147, 1089146.8131951254, 1080602.6485924982, 1076817.9142186977, 1061246.3152529867, 1051517.6990610152, 1034524.0727447569, 1020995.2679131798, 990413.5757401029, 980708.6744849734],12.26508827064808
13,[1823483.0, 1711854.7582383046, 1593021.8586881428, 1532927.9588752477, 1493629.0447747787, 1391206.7728116624, 1209497.2859121778, 1194506.1501359656, 1189914.120115339, 1148744.1465777173, 1138801.2701603186, 1129101.3660570534, 1120623.9962753805, 1116764.4745938245, 1099769.1646621025, 1022673.2948964813, 994357.2253654732, 992991.4452844422, 992421.4452844423, 988470.0739110501],12.734685018891069
14,[1944209.0, 1831115.7508695757, 1700952.2553977473, 1635817.5559008475, 1595216.1077840922, 1395115.8751117133, 1294356.1885957518, 1276812.631424912, 1272000.0087441697, 1260783.4265920366, 1253981.0826689294, 1210674.9349693565, 1192230.3420362382, 1187935.3543720553, 1178851.811885954, 1148093.0798358454, 1071524.9513990984, 1069906.3114185403, 1069332.3114185403, 1065722.2640194818],12.78816038625763
15,[2327899.0, 2194580.9477921817, 2036025.0992491308, 1888058.8518365952, 1807616.8476226013, 1566644.5614163377, 1545231.2022345436, 1501820.4335059028, 1446388.1694472278, 1438167.7340920207, 1417643.2432656982, 1407379.6945362634, 1401903.7765324214, 1308785.154823499, 1297403.7523931067, 1292589.0630915395, 1271781.1630117611, 1236802.76212374, 1232815.002034632, 1229629.2096722126],12.441402100730663
16,[2960731.0, 2789109.6102541806, 2451898.6115917126, 2278305.468602118, 2183950.5256038723, 2028498.500449681, 2003065.1894828372, 1929942.5317054833, 1873116.1550389663, 1860980.8307763129, 1837351.9873238679, 1821063.6007680597, 1814707.9565008876, 1809248.262278821, 1796266.5877970862, 1673583.2973927625, 1667754.204879391, 1620959.9139931388, 1614360.660483297, 1590435.4775953565],12.597159332465171
17,[5045230.721755767, 4825525.409247704, 4522361.714429788, 4460767.740296267, 4349083.220191266, 3854424.8348316043, 3813082.776848134, 3796525.1791937756, 3757013.181960276, 3534784.7357115536, 3529043.973053732, 3495710.891757981, 3477945.9832002823, 3188992.6963336146, 2997270.380411604, 2986614.6336644143, 2949897.3463533716, 2848341.434691467, 2800982.726832322, 2547741.537898274],13.382635204997708
18,[4526675.338982608, 4207857.2997786375, 4153731.002775857, 3982339.3554065623, 3868063.6108968346, 3444277.062870077, 3400519.58693309, 3384518.257903498, 3376944.4912883663, 3342625.0649545845, 3145063.3048186526, 3112819.929694278, 2840849.088947415, 2830947.8079314325, 2710852.0772765977, 2699743.8721892633, 2681961.14968372, 2431632.2620064067, 2383735.2826328836, 2357220.976581005],13.185065741758116
19,[2215387.0, 2057195.1576640666, 1914289.2813845396, 1889100.8602636359, 1837109.246530376, 1628735.9681310756, 1525771.178656623, 1520283.2889015628, 1504699.3098640344, 1498757.7712797758, 1481089.349709813, 1464324.9727810367, 1339870.3755081168, 1333810.6036793252, 1285969.576515257, 1207356.0929129885, 1188784.8155395298, 1186654.1251573567, 1182352.9792113916, 1161171.0358939685],12.943885469841767
