6,[2070653.5763873467, 2011056.8201525824, 1747779.968260571, 1536748.437812634, 1534580.1428946322, 1531481.3397793376, 1527978.3397793376, 1525540.3397793374, 1497895.2047786, 1496282.2047786003, 1492676.12951959, 1474891.7884077388, 1458796.9693998557, 1453652.9693998555, 1452892.9693998552],10.656599639809679
7,[6069999.49326902, 5810626.699776492, 5213245.948963177, 4694876.85915759, 4686039.546689012, 4679256.029846145, 4671047.029846144, 4665528.029846144, 4584501.0776782865, 4582096.077678288, 4569293.163487332, 4505341.530177381, 4452379.79680097, 4443729.79680097, 4441529.79680097],10.96833919829624
8,[5793321.234075111, 5541201.215789198, 5063065.477402807, 4672974.8223985415, 4663994.242837147, 4656893.497566711, 4650533.497566711, 4645305.497566712, 4556234.200838873, 4554838.200838873, 4544339.700911319, 4468394.627684975, 4410941.869645445, 4402010.869645448, 4399894.869645447],11.441435062332111
9,[2396876.579685428, 2293395.7312012627, 2067716.3944227432, 1888244.846968288, 1884740.183796573, 1881589.4802737746, 1879435.4802737746, 1876940.4802737746, 1833432.9834558072, 1833033.9834558072, 1827667.6776923665, 1797539.2093312142, 1772034.9281465306, 1770357.9281465304, 1769347.9281465304],11.242077099910485
10,[1454408.576433428, 1393225.664218503, 1252420.648308138, 1129119.473619838, 1127161.8466567756, 1125660.8666870212, 1124349.866687021, 1122853.8666870215, 1096910.3076509621, 1096750.3076509621, 1094218.4816808426, 1074964.8339797473, 1059812.226640753, 1058030.226640753, 1057272.226640753],11.1509588497334
11,[1414558.513186723, 1355890.4763027935, 1216650.1491820181, 1093334.1839048294, 1091507.787487437, 1090049.6231592668, 1088608.6231592668, 1087340.6231592668, 1063232.0208951996, 1062949.0208951996, 1060149.0984730842, 1041568.5114422782, 1027440.3180088876, 1025918.3180088873, 1025302.3180088873],11.075019766491012
12,[1594101.4793779464, 1526479.7520727178, 1374519.2828971632, 1239474.5780108368, 1237213.5246679727, 1235413.5230397624, 1233891.5230397624, 1232472.5230397626, 1204455.4173036427, 1204269.417303643, 1201455.7862974252, 1180373.4266325887, 1163528.909192456, 1162252.909192456, 1161533.909192456],11.132403272185485
13,[1529617.2878335472, 1461418.4332284902, 1318354.187785553, 1189479.2956426204, 1187192.826744607, 1185301.3098032158, 1183884.3098032156, 1182423.3098032156, 1155905.984824618, 1155679.984824618, 1153241.3419458966, 1130310.1662554736, 1113626.9326893634, 1112026.9326893631, 1111288.9326893631],11.109851605669563
14,[1578879.152873101, 1511737.8882469304, 1360990.917435959, 1228402.3407995182, 1225881.000042674, 1224037.4459461304, 1222298.4459461295, 1220935.44594613, 1195074.8580131023, 1194540.8580131028, 1191638.5289581327, 1169473.8590886302, 1153846.719542448, 1152731.7195424477, 1151912.719542448],11.16660923544401
15,[1913503.1109748385, 1837176.752329075, 1645658.0362539347, 1486139.181944486, 1483150.9959081993, 1480733.373599806, 1478965.373599806, 1477199.373599806, 1444764.2318935038, 1443960.2318935038, 1440310.6123857687, 1414978.842224614, 1397522.4326005005, 1396231.4326005005, 1395388.4326005005],11.141305051590438
16,[2666126.9955132673, 2566695.702465386, 2294847.130151872, 2072768.6819117116, 2068789.025897072, 2065834.929205937, 2062161.929205937, 2059648.9292059368, 2014496.5718501494, 2013369.5718501492, 2008434.684517929, 1976059.7652151205, 1952065.5133043407, 1947964.5133043407, 1946955.5133043407],11.151140739777047
17,[4974606.252144261, 4768413.338679037, 4314903.485993022, 3939473.867762909, 3933145.335724988, 3927439.082962177, 3920989.082962177, 3915971.0829621768, 3833573.374184368, 3831913.374184368, 3821320.253983577, 3761798.805736261, 3715929.6418206817, 3708830.6418206813, 3707139.6418206813],11.240411530292077
18,[4265434.874647324, 4058468.79507777, 3689037.5685529164, 3380619.208438043, 3375045.122025146, 3370452.038482663, 3365601.0384826637, 3362416.038482663, 3297838.1839613854, 3296784.183961385, 3289108.478336706, 3230718.901070732, 3187760.1842978713, 3181119.1842978713, 3180006.1842978713],11.190068298268216
19,[1874072.228526234, 1784728.8155981838, 1623835.5920912249, 1482400.8685405087, 1480025.886824479, 1477720.300987006, 1475878.300987006, 1474402.300987006, 1444949.7038713978, 1444472.7038713978, 1440924.5031822503, 1415264.9145923762, 1396378.471198515, 1393316.4711985148, 1392680.471198515],11.148174809875547
20,[1517219.5406486848, 1448440.7825239967, 1319111.1203298657, 1209114.9393712145, 1207701.787972381, 1206000.7768186606, 1204265.7768186606, 1202946.7768186608, 1178485.2364431836, 1178215.2364431836, 1175653.4081656227, 1152924.513152123, 1137609.545321889, 1135286.545321889, 1134881.545321889],11.292796940634387
21,[1222161.8999392034, 1164843.920754077, 1063720.5213433264, 981430.8406081387, 980718.7729605994, 978964.1130561151, 977518.1130561151, 976435.1130561151, 955178.2418368463, 954885.2418368465, 952762.8256715293, 930739.5828954697, 917770.1806657806, 916405.1806657806, 916012.1806657806],11.419572569038534
22,[441595.4394149745, 414708.09117816936, 385577.71814119315, 362676.4603808949, 362494.9175407508, 361882.7342882531, 361671.73428825306, 361355.7342882531, 353077.3866757273, 353047.3866757273, 352489.195471278, 340129.52684138715, 334563.5896210191, 334527.5896210191, 334386.5896210191],11.751642554523318
