6,[2085955.4783953314, 1844163.6654863695, 1836202.1294246844, 1824244.2759659863, 1684951.9670103092, 1644053.5722588447, 1396818.6520294487, 1136483.2838634397, 1128791.2239976462, 1124178.8519336593, 1121231.5020357154, 1099064.0163966161, 1029397.4863794895, 1023844.6845200269, 1017954.2565167267, 1010672.2565167267, 1003632.256516727, 944418.049626559, 850738.8412197734, 842136.5015586748, 840518.689724492, 838931.3823670628, 707580.9302556843, 701240.7226280066, 581709.8346717305, 575294.444680896, 571790.4446808961, 569274.048447189, 563036.0484471879, 559042.0484471879, 552992.5677762823, 543763.9468058752, 539546.8141755533, 483863.4267629728, 474040.9482884447, 464860.7061774066, 408505.8410628267, 404569.7582893959, 395659.3998640019, 388536.5074976661, 386094.6666472595, 380893.0301368496, 379228.2854967319, 373455.2732214712, 370606.09584102343, 316193.7485146702, 313466.6069222899, 310215.11821700836, 305324.967582124, 302954.2160676889],18.013372364581553
7,[6026398.684770037, 5903302.706773006, 5036264.872086465, 4773024.854709761, 4740387.550583911, 4357824.109465308, 4279436.9567874335, 4037367.3015553355, 3755654.405320633, 3535230.4602620844, 3355594.0352048376, 2924688.097873905, 2887474.698776517, 2877617.9492752864, 2813929.7854915275, 2792136.1544793667, 2783124.154479367, 2567325.5511959777, 2558240.5511959805, 2213837.433782821, 2177551.3871470504, 2161236.0762131074, 2157627.1645849273, 2146187.1645849277, 2134936.1645849273, 2121948.097440595, 2108574.0974405976, 2049515.1107566461, 1760422.9570401055, 1719389.9861460605, 1708529.9323537115, 1559775.6173414444, 1544456.8965891788, 1537849.8965891788, 1505749.2102804254, 1492758.0175371317, 1461542.5976890917, 1303091.0042583062, 1294134.7244977949, 1276250.4405412446, 1267971.714001652, 1247016.1538021076, 1222255.832926434, 1214194.4575451317, 1084022.2417217083, 1080976.8288705654, 1076425.419191994, 1073166.7136954588, 1071845.7136954588, 960784.2389539361],18.375415127571262
8,[5721917.149578387, 5568406.357517401, 5462871.143382098, 4677368.376522082, 4603131.2003110945, 4559800.987973968, 4199654.394906287, 3936638.8000774854, 3572705.123453554, 3544650.8064470286, 3493038.5704849167, 3472659.340094154, 3426277.341488732, 3273528.4123035073, 3070428.1745365066, 2738235.2334922007, 2686014.9565090016, 2396564.9218398933, 2382447.9218398947, 2366459.9218398947, 2165059.5030429945, 2098924.278416801, 2081276.578191182, 2037151.931958662, 2017953.1258638366, 2013217.2106789274, 1984416.9442099177, 1975892.9442099174, 1904145.3247877408, 1857920.153584674, 1818480.8181782346, 1794386.4375643805, 1769973.0250468894, 1760204.5297152293, 1524971.7704003896, 1514815.9172537108, 1507793.9172537113, 1485401.3959305836, 1242977.6618434824, 1211826.877023841, 1195713.4339214244, 1177299.6084691053, 1151528.3931505862, 1142826.5880377754, 1042472.4302796901, 1029488.4302796901, 950937.7646146059, 938219.1619029057, 932967.553121976, 931475.396871976],19.55866385899414
9,[2360407.2311205924, 2302473.4485782166, 2136912.810986456, 2092293.5537136463, 2007310.4225595773, 1733705.475864999, 1714666.5502840318, 1616649.823222936, 1514269.4539912574, 1502781.9050704134, 1490140.2517923785, 1469118.7261894718, 1455490.9784250653, 1369522.728965554, 1359755.7289655542, 1138459.9755843212, 1133585.9755843205, 1129693.9755843198, 951673.1926358877, 916760.4837806243, 905864.0314391094, 898525.0025571103, 882065.5868136596, 801825.883137576, 795638.8866932702, 776205.0041165225, 773374.4998911456, 770245.4998911459, 746911.4379017305, 715231.9682388206, 708879.4927172597, 703271.4927172596, 694248.8301022028, 692483.8301022026, 625003.5885105724, 615663.1839163323, 602138.8851226157, 572830.6729862763, 570962.6729862763, 567027.7090866165, 566189.7090866163, 556905.6236152615, 553975.8093359127, 551860.4926919315, 498693.7936807707, 398710.47054035636, 391405.50632315635, 385038.1167418709, 383737.62462609087, 381367.6246260907],19.724560629026335
10,[1428746.8723820902, 1392237.5386200245, 1281018.7614456727, 1267538.6947249917, 1243294.6390742068, 1046900.3211956173, 983477.9726401694, 919268.1570937817, 910534.2737590814, 904523.5613783681, 890463.6795759795, 781939.9748042433, 778255.1191622454, 719726.1989322596, 716226.9886635111, 712089.8749366095, 701760.5432866269, 666742.0290091544, 663992.0290091542, 653792.0072398233, 652780.7678163913, 573209.6204539081, 572618.620453908, 564533.2473329072, 497322.9112250484, 495168.9112250484, 489079.1479823824, 465766.70744461275, 462061.7074446124, 455593.04654382775, 439693.0673313853, 426197.92105310207, 417099.53278092365, 378892.20624426234, 370528.7400579251, 367897.85111403774, 361644.9463690252, 346334.4263226146, 341079.66430024157, 339593.6643002415, 336779.6585490417, 335725.6585490416, 330821.89269872854, 328253.17859698494, 300967.11097197095, 276505.26638460066, 257262.46133262466, 254485.63327858993, 249357.15940013944, 225717.4839320635],19.745353023313534
11,[1394290.8283613976, 1361304.788472573, 1269780.2214469807, 1250147.7780774555, 1188049.8624726643, 1017121.6262176357, 1006944.7900613964, 1004671.4924504078, 933996.0742312497, 880789.9105162742, 772509.858851646, 759157.3943042294, 756737.0573637862, 754143.0573637863, 748613.236152851, 691920.6085458397, 690168.60854584, 645477.5495472313, 642830.5495472314, 633267.1410102112, 632256.3691135534, 631166.3691135535, 550444.6727274029, 548614.672727403, 521210.3561306046, 473528.5308656016, 469939.5308656014, 468547.5308656015, 424937.9884546307, 410755.84241597465, 402364.08234328876, 398221.4548734999, 374815.3142203362, 370023.8683030016, 368812.8683030017, 355996.4199444198, 342712.8183990496, 334403.3078671141, 333029.30786711414, 331507.3078671142, 326646.34858504793, 324705.9214754482, 323494.9214754481, 294925.5997822989, 267914.58320848626, 266007.2444688856, 227972.10625148704, 223001.75960642655, 221597.75960642658, 219443.76650112696],19.737155409275136
12,[1566294.9948504416, 1528792.5954163875, 1502822.6789368214, 1403937.5645877195, 1340161.9720628008, 1146826.8454501517, 1133125.7234933362, 1121900.1587036701, 1053307.5886688635, 993665.2437638374, 978595.0141881757, 860127.0426433603, 857548.8253825493, 854197.8253825493, 784206.7574023985, 778485.2569451613, 776713.2569451614, 738966.494876571, 727937.8271045059, 724961.8271045057, 723292.2773898642, 714896.2353143662, 631007.1061524941, 574617.5527269348, 544972.0512622381, 525892.2552977884, 522532.2552977892, 512286.6058536815, 508623.6058536815, 496176.71039355814, 482389.9280987817, 429612.24895472504, 423404.65025253646, 420267.69744388154, 411435.47789857135, 406573.0548136727, 385336.9078215445, 377131.5641453155, 375725.5641453156, 374490.5641453157, 371786.56414531573, 368888.09826717485, 367566.0320654764, 290462.07132846065, 264227.3325908801, 262025.49889078486, 261180.49889078486, 259047.36473995293, 253251.64013194485, 249402.26317317353],19.773102492820275
13,[1499676.6314409883, 1458808.4933260896, 1435916.848122293, 1374286.263451418, 1261248.5217790757, 1258137.311597022, 1095691.8066412709, 1072725.7210422112, 1059914.5401790754, 989038.9791458467, 937709.4367695343, 765181.0916108881, 760090.2820834861, 754075.5706946128, 750509.8505898501, 748205.8505898502, 736364.8625764475, 734892.8625764477, 701199.1830077353, 691535.5961800236, 689650.9140848865, 680304.6067503827, 624781.0937770244, 547457.0483186452, 520380.9347927533, 518602.93479275325, 499381.6387539571, 491631.2244903907, 479331.04010051204, 476315.2056108969, 462827.01608446555, 426148.28767270345, 406425.8667236407, 396940.05674146884, 392793.1006893116, 390536.10068931157, 367646.08430227096, 364058.266120948, 362416.8421943103, 361296.8421943102, 359367.61003990984, 326515.6067385731, 324065.21162046294, 297761.6378187296, 296557.63781872945, 252278.1716975622, 248545.12916742198, 246687.37945277314, 242513.39681248026, 237318.25548090044],19.796072943830982
14,[1548909.2889535187, 1509290.6215083618, 1488016.1197355366, 1426944.7696041334, 1309887.8101102493, 1139790.5695019946, 1126708.7797656907, 1113104.799309728, 1031102.7658144555, 1027702.6823305419, 970624.2631555739, 792818.1471670629, 789669.1471670632, 774675.0203461855, 772489.1805671466, 768350.9085474563, 765050.5722286897, 762929.5722286896, 726485.8379316002, 723564.8379316, 714315.1566523614, 623396.125690125, 565161.1988673604, 563851.1988673604, 559001.0708483673, 541086.2828855478, 532346.5217864922, 526907.5356407218, 513739.1417853946, 508831.76228051056, 476897.011748152, 425274.74552947434, 423490.7455294743, 414547.0892789141, 411655.7831397645, 389509.2103103762, 385038.06123654393, 384027.0612365439, 372862.52176225197, 369699.48448727286, 368011.48448727274, 366844.83106154343, 333959.1093962857, 311108.65673323924, 283510.2157459066, 257076.5109604925, 253669.63824621387, 252564.66922222933, 249865.22212929322, 245722.1157982275],19.733548942397587
15,[1886850.2060298081, 1843761.1415749146, 1695918.3948042174, 1670890.8361283478, 1616597.1372769037, 1386531.0900607274, 1294365.9983483755, 1281482.283471562, 1268070.6442613509, 1199777.2404414918, 1177723.0930452829, 1040568.7153285532, 960114.1624950247, 956880.1811713774, 954852.1811713775, 942473.5282177606, 936401.9971703697, 890734.7995723875, 887305.7995723877, 875668.1609310113, 873087.160931012, 766113.7400328561, 690240.9542738583, 666836.4033016013, 664849.403301601, 659739.4033016012, 651909.5355949567, 646015.3674019506, 608946.0278120085, 561197.9200978851, 549553.6860021295, 533042.5299670347, 513055.1620223188, 488565.07823998044, 481607.95042658504, 468346.3387834611, 467291.3387834611, 458371.0415580648, 451401.9882689131, 448997.9882689132, 409651.3581812813, 408535.35818128136, 406664.90366420115, 403883.63246824953, 367149.60254486033, 361931.54159749934, 309087.56771980657, 298199.45853931614, 295003.72498472757, 293069.44946855534],19.586406206009794
